"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Order"
2433,12,6850,31,0,10,0,1,3,1,"articulation","performing","1_p_stim_a.png","teaching-first"
2434,13,7500,31,90,10,0,1,3,1,"articulation","performing","1_p_stim_a.png","teaching-first"
2435,14,7600,31,0,10,0,1,3,1,"articulation","performing","1_p_stim_a.png","teaching-first"
2436,15,8250,31,90,10,0,1,3,1,"articulation","performing","1_p_stim_a.png","teaching-first"
2437,16,8350,31,0,10,0,1,3,1,"articulation","performing","1_p_stim_a.png","teaching-first"
2570,1,3000,34,90,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2571,2,3100,34,0,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2572,3,3750,31,90,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2573,4,3850,31,0,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2574,5,4500,31,90,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2575,6,4600,31,0,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2576,7,5250,31,90,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2577,8,5350,31,0,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2578,9,6000,34,90,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2579,10,6100,34,0,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2580,11,6750,31,90,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2581,12,6850,31,0,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2582,13,7500,31,90,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2583,14,7600,31,0,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2584,15,8250,31,90,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2585,16,8350,31,0,10,2,1,3,2,"articulation","performing","2_p_stim_a.png","teaching-first"
2720,1,3000,34,90,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2721,2,3100,34,0,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2722,3,3750,31,90,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2723,4,3850,31,0,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2724,5,4500,31,90,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2725,6,4600,31,0,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2726,7,5250,31,90,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2727,8,5350,31,0,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2728,9,6000,34,90,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2729,10,6100,34,0,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2730,11,6750,31,90,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2731,12,6850,31,0,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2732,13,7500,31,90,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2733,14,7600,31,0,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2734,15,8250,31,90,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2735,16,8350,31,0,10,2,1,3,3,"articulation","performing","3_p_stim_a.png","teaching-first"
2870,1,3000,34,90,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2871,2,3100,34,0,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2872,3,3750,31,90,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2873,4,3850,31,0,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2874,5,4500,31,90,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2875,6,4600,31,0,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2876,7,5250,31,90,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2877,8,5350,31,0,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2878,9,6000,34,90,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2879,10,6100,34,0,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2880,11,6750,31,90,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2881,12,6850,31,0,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2882,13,7500,31,90,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2883,14,7600,31,0,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2884,15,8250,31,90,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
2885,16,8350,31,0,10,2,1,3,4,"articulation","performing","4_p_stim_a.png","teaching-first"
3020,1,3000,34,90,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3021,2,3100,34,0,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3022,3,3750,31,90,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3023,4,3850,31,0,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3024,5,4500,31,90,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3025,6,4600,31,0,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3026,7,5250,31,90,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3027,8,5350,31,0,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3028,9,6000,34,90,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3029,10,6100,34,0,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3030,11,6750,31,90,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3031,12,6850,31,0,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3032,13,7500,31,90,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3033,14,7600,31,0,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3034,15,8250,31,90,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3035,16,8350,31,0,10,2,1,3,5,"articulation","performing","5_p_stim_a.png","teaching-first"
3168,1,3000,34,90,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3169,2,3100,34,0,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3170,3,3750,31,90,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3171,4,3850,31,0,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3172,5,4500,31,90,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3173,6,4600,31,0,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3174,7,5250,31,90,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3175,8,5350,31,0,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3176,9,6000,34,90,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3177,10,6100,34,0,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3178,11,6750,31,90,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3179,12,6850,31,0,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3180,13,7500,31,90,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3181,14,7600,31,0,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3182,15,8250,31,90,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3183,16,8350,31,0,10,2,1,3,6,"articulation","performing","6_p_stim_a.png","teaching-first"
3320,1,3000,34,90,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3321,2,3100,34,0,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3322,3,3750,31,90,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3323,4,3850,31,0,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3324,5,4500,31,90,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3325,6,4600,31,0,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3326,7,5250,31,90,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3327,8,5350,31,0,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3328,9,6000,34,90,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3329,10,6100,34,0,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3330,11,6750,31,90,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3331,12,6850,31,0,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3332,13,7500,31,90,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3333,14,7600,31,0,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3334,15,8250,31,90,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3335,16,8350,31,0,10,2,1,3,7,"articulation","performing","7_p_stim_a.png","teaching-first"
3470,1,3000,34,90,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3471,2,3100,34,0,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3472,3,3750,31,90,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3473,4,3850,31,0,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3474,5,4500,31,90,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3475,6,4600,31,0,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3476,7,5250,31,90,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3477,8,5350,31,0,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3478,9,6000,34,90,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3479,10,6100,34,0,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3480,11,6750,31,90,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3481,12,6850,31,0,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3482,13,7500,31,90,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3483,14,7600,31,0,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3484,15,8250,31,90,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3485,16,8350,31,0,10,2,1,3,8,"articulation","performing","8_p_stim_a.png","teaching-first"
3622,1,3000,34,90,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3623,2,3100,34,0,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3624,3,3750,31,90,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3625,4,3850,31,0,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3626,5,4500,31,90,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3627,6,4600,31,0,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3628,7,5250,31,90,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3629,8,5350,31,0,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3630,9,6000,34,90,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3631,10,6100,34,0,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3632,11,6750,31,90,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3633,12,6850,31,0,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3634,13,7500,31,90,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3635,14,7600,31,0,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3636,15,8250,31,90,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3637,16,8350,31,0,10,0,1,4,1,"dynamics","performing","1_p_stim_d.png","teaching-first"
3772,1,3000,34,90,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3773,2,3100,34,0,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3774,3,3750,31,90,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3775,4,3850,31,0,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3776,5,4500,31,90,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3777,6,4600,31,0,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3778,7,5250,31,90,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3779,8,5350,31,0,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3780,9,6000,34,90,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3781,10,6100,34,0,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3782,11,6750,31,90,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3783,12,6850,31,0,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3784,13,7500,31,90,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3785,14,7600,31,0,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3786,15,8250,31,90,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3787,16,8350,31,0,10,2,1,4,2,"dynamics","performing","2_p_stim_d.png","teaching-first"
3922,1,3000,34,90,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3923,2,3100,34,0,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3924,3,3750,31,90,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3925,4,3850,31,0,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3926,5,4500,31,90,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3927,6,4600,31,0,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3928,7,5250,31,90,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3929,8,5350,31,0,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3930,9,6000,34,90,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3931,10,6100,34,0,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3932,11,6750,31,90,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3933,12,6850,31,0,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3934,13,7500,31,90,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3935,14,7600,31,0,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3936,15,8250,31,90,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
3937,16,8350,31,0,10,2,1,4,3,"dynamics","performing","3_p_stim_d.png","teaching-first"
4072,1,3000,34,90,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4073,2,3100,34,0,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4074,3,3750,31,90,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4075,4,3850,31,0,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4076,5,4500,31,90,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4077,6,4600,31,0,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4078,7,5250,31,90,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4079,8,5350,31,0,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4080,9,6000,34,90,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4081,10,6100,34,0,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4082,11,6750,31,90,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4083,12,6850,31,0,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4084,13,7500,31,90,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4085,14,7600,31,0,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4086,15,8250,31,90,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4087,16,8350,31,0,10,2,1,4,4,"dynamics","performing","4_p_stim_d.png","teaching-first"
4222,1,3000,34,90,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4223,2,3100,34,0,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4224,3,3750,31,90,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4225,4,3850,31,0,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4226,5,4500,31,90,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4227,6,4600,31,0,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4228,7,5250,31,90,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4229,8,5350,31,0,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4230,9,6000,34,90,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4231,10,6100,34,0,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4232,11,6750,31,90,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4233,12,6850,31,0,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4234,13,7500,31,90,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4235,14,7600,31,0,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4236,15,8250,31,90,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4237,16,8350,31,0,10,2,1,4,5,"dynamics","performing","5_p_stim_d.png","teaching-first"
4372,1,3000,34,90,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4373,2,3100,34,0,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4374,3,3750,31,90,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4375,4,3850,31,0,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4376,5,4500,31,90,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4377,6,4600,31,0,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4378,7,5250,31,90,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4379,8,5350,31,0,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4380,9,6000,34,90,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4381,10,6100,34,0,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4382,11,6750,31,90,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4383,12,6850,31,0,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4384,13,7500,31,90,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4385,14,7600,31,0,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4386,15,8250,31,90,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4387,16,8350,31,0,10,2,1,4,6,"dynamics","performing","6_p_stim_d.png","teaching-first"
4522,1,3000,34,90,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4523,2,3100,34,0,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4524,3,3750,31,90,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4525,4,3850,31,0,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4526,5,4500,31,90,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4527,6,4600,31,0,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4528,7,5250,31,90,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4529,8,5350,31,0,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4530,9,6000,34,90,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4531,10,6100,34,0,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4532,11,6750,31,90,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4533,12,6850,31,0,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4534,13,7500,31,90,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4535,14,7600,31,0,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4536,15,8250,31,90,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4537,16,8350,31,0,10,2,1,4,7,"dynamics","performing","7_p_stim_d.png","teaching-first"
4672,1,3000,34,90,10,2,1,4,8,"dynamics","performing","8_p_stim_d.png","teaching-first"
