"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Order","Error"
11302,97,18686,64,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11303,98,18864,67,84,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11304,99,18869,65,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11305,100,19059,65,79,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11306,101,19096,67,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11307,102,19266,64,74,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11308,103,19296,65,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11309,104,19438,62,78,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11310,105,19465,64,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11311,106,19623,60,68,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11312,107,19625,62,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11313,108,19830,62,62,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11314,109,19837,60,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11315,110,19981,64,68,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11316,111,20021,62,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11317,112,20196,65,70,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11318,113,20207,64,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11319,114,20393,65,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11320,115,20417,67,53,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11321,116,20463,67,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11322,117,20502,65,56,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11323,118,20550,65,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11324,119,20606,67,33,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11325,120,20717,67,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11326,121,20723,64,66,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11327,122,20968,62,73,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11328,123,20978,64,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11329,124,21159,62,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11330,125,21175,60,62,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11331,126,21445,60,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11332,127,21460,62,67,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11333,128,21638,64,64,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11334,129,21650,62,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11335,130,21838,65,68,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11336,131,21849,64,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11337,132,22021,65,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11338,133,22028,67,77,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11339,134,22225,65,76,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11340,135,22242,67,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11341,136,22420,64,77,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11342,137,22460,65,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11343,138,22599,62,77,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11344,139,22634,64,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11345,140,22770,60,74,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11346,141,22779,62,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11347,142,22995,62,79,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11348,143,23009,60,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11349,144,23196,64,80,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11350,145,23211,62,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11351,146,23360,65,76,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11352,147,23371,64,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11353,148,23583,67,75,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11354,149,23620,65,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11355,150,25197,60,59,1,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11356,151,25202,67,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11357,152,26897,60,64,0,2,3,3,2,"dynamics","performing","2_p_stim_d.png","teaching-first",1
11967,10,6031,60,74,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11969,12,6234,62,75,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11970,13,6236,60,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11971,14,6420,64,79,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11972,15,6437,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11973,16,6593,65,79,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11974,17,6599,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11976,19,6784,67,76,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11977,20,6790,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11979,22,6954,67,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11980,23,6966,65,70,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11981,24,7182,64,65,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11982,25,7198,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11983,26,7432,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11988,31,8950,60,66,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11989,32,9186,62,78,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11990,33,9204,60,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11991,34,9384,64,81,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11992,35,9402,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11993,36,9554,65,76,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11994,37,9574,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11995,38,9749,67,78,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11996,39,9754,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11997,40,9950,65,77,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11998,41,9978,67,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
11999,42,10159,64,76,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12000,43,10203,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12001,44,10336,62,72,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12002,45,10357,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12003,46,10513,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12004,47,10544,60,56,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12005,48,10704,60,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12006,49,10720,62,55,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12007,50,10910,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12008,51,10915,64,60,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12009,52,11098,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12010,53,11115,65,57,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12011,54,11257,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12012,55,11275,67,62,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12013,56,11496,67,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12014,57,11499,65,60,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12015,58,11684,64,60,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12016,59,11706,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12017,60,11879,62,71,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12018,61,11896,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12019,62,12070,60,81,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12020,63,12083,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12021,64,12282,62,87,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12022,65,12302,60,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12023,66,12455,64,78,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12024,67,12465,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12025,68,12636,65,76,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12026,69,12650,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12027,70,12824,67,77,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12028,71,12832,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12029,72,13023,65,75,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12030,73,13049,67,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12031,74,13218,64,69,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12032,75,13266,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12033,76,13405,62,73,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12034,77,13532,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12035,78,13585,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12036,79,13588,60,59,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12037,80,13802,60,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12038,81,13809,62,69,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12039,82,13940,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12040,83,13970,64,62,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12041,84,14137,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12042,85,14158,65,63,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12043,86,14343,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12044,87,14377,67,61,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12045,88,14582,67,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12046,89,14595,65,62,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12047,90,14794,64,62,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12048,91,14814,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12049,92,14976,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12050,93,14988,62,69,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12051,94,15167,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12052,95,15194,60,55,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12053,96,17016,60,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12054,97,17422,67,50,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12055,98,17577,67,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12056,99,17611,65,57,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12057,100,17840,64,66,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12058,101,17846,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12059,102,18031,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12060,103,18036,62,66,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12061,104,18211,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12062,105,18225,60,60,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12063,106,18421,60,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12064,107,18432,62,60,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12065,108,18609,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12066,109,18622,64,62,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12067,110,18797,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12068,111,18808,65,67,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12069,112,19008,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12070,113,19026,67,87,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12071,114,19224,65,81,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12072,115,19269,67,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12073,116,19451,64,76,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12074,117,19497,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12075,118,19622,62,78,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12076,119,19646,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12077,120,19805,60,75,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12078,121,19807,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12079,122,19999,62,71,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12080,123,20003,60,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12081,124,20201,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12082,125,20204,64,72,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12083,126,20346,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12084,127,20366,65,66,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12085,128,20560,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12086,129,20602,67,62,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12087,130,20795,67,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12088,131,20820,65,62,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12089,132,21025,64,65,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12090,133,21054,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12091,134,21216,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12092,135,21221,62,68,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12093,136,21393,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12094,137,21407,60,66,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12095,138,21605,60,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12096,139,21624,62,64,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12097,140,21827,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12098,141,21830,64,67,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12099,142,21991,65,74,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12100,143,22002,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12101,144,22208,67,81,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12102,145,22211,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12103,146,22395,65,72,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12104,147,22415,67,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12105,148,22605,64,75,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12106,149,22659,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12107,150,22785,62,82,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12108,151,22820,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12109,152,22968,60,81,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12110,153,22981,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12111,154,23182,62,85,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12112,155,23206,60,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12113,156,23375,64,82,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12114,157,23391,62,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12115,158,23568,65,82,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12116,159,23611,64,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12117,160,23792,67,84,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12118,161,23843,65,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12119,162,25385,60,59,1,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12120,163,25409,67,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12121,164,26865,60,64,0,2,3,3,7,"dynamics","performing","7_p_stim_d.png","teaching-first",1
12288,17,9015,60,60,1,2,3,4,1,"articulation","performing","1_p_stim_a.png","teaching-first",1
12289,18,9244,60,64,0,2,3,4,1,"articulation","performing","1_p_stim_a.png","teaching-first",1
12290,19,9247,62,72,1,2,3,4,1,"articulation","performing","1_p_stim_a.png","teaching-first",1
12291,20,9448,64,78,1,2,3,4,1,"articulation","performing","1_p_stim_a.png","teaching-first",1
12292,21,9458,62,64,0,2,3,4,1,"articulation","performing","1_p_stim_a.png","teaching-first",1
12293,22,9658,65,72,1,2,3,4,1,"articulation","performing","1_p_stim_a.png","teaching-first",1
12294,23,9687,64,64,0,2,3,4,1,"articulation","performing","1_p_stim_a.png","teaching-first",1
