"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","Tempo","SubNr","BlockNr","TrialNr","Skill","Condition","Image","IOI","normIOI","Interval","Subcomponent","Grouping"
6,27,9639,67,62,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",286,1.04761904761905,5,"LtoS","teaching-articulation"
7,29,9915,67,54,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",276,1.01098901098901,6,"Staccato","teaching-articulation"
8,31,10174,67,69,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",259,0.948717948717949,7,"Staccato","teaching-articulation"
9,33,10447,79,76,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",273,1,8,"StoL","teaching-articulation"
10,35,10708,78,75,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",261,0.956043956043956,9,"Legato","teaching-articulation"
11,37,10971,79,68,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",263,0.963369963369963,10,"Legato","teaching-articulation"
12,39,11249,76,53,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",278,1.01831501831502,11,"Legato","teaching-articulation"
13,41,11489,72,73,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",240,0.879120879120879,12,"Legato","teaching-articulation"
14,42,11764,76,62,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",275,1.00732600732601,13,"Legato","teaching-articulation"
15,44,12025,79,67,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",261,0.956043956043956,14,"Legato","teaching-articulation"
16,46,12280,84,71,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",255,0.934065934065934,15,"Legato","teaching-articulation"
17,48,12567,83,68,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",287,1.05128205128205,16,"Legato","teaching-articulation"
18,51,12845,81,60,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",278,1.01831501831502,17,"LtoS","teaching-articulation"
19,53,13104,81,66,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",259,0.948717948717949,18,"Staccato","teaching-articulation"
20,55,13364,81,63,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",260,0.952380952380952,19,"Staccato","teaching-articulation"
21,57,13638,83,74,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",274,1.003663003663,20,"StoL","teaching-articulation"
22,58,13906,81,67,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",268,0.981684981684982,21,"Legato","teaching-articulation"
23,61,14176,84,58,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",270,0.989010989010989,22,"Legato","teaching-articulation"
24,63,14437,81,66,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",261,0.956043956043956,23,"Legato","teaching-articulation"
25,64,14701,78,70,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",264,0.967032967032967,24,"Legato","teaching-articulation"
30,75,17383,77,70,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",286,1.04761904761905,29,"Staccato","teaching-articulation"
31,77,17650,76,59,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",267,0.978021978021978,30,"Staccato","teaching-articulation"
32,79,17910,76,62,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",260,0.952380952380952,31,"Staccato","teaching-articulation"
37,89,20810,76,70,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",296,1.08424908424908,36,"Staccato","teaching-articulation"
38,91,21057,76,60,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",247,0.904761904761905,37,"Staccato","teaching-articulation"
39,93,21329,76,70,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",272,0.996336996336996,38,"Staccato","teaching-articulation"
40,95,21656,81,73,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",327,1.1978021978022,39,"StoL","teaching-articulation"
41,96,21937,77,68,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",281,1.02930402930403,40,"Legato","teaching-articulation"
42,98,22201,76,70,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",264,0.967032967032967,41,"Legato","teaching-articulation"
43,100,22460,74,71,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",259,0.948717948717949,42,"Legato","teaching-articulation"
44,103,22720,76,68,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",260,0.952380952380952,43,"Legato","teaching-articulation"
45,104,23007,79,75,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",287,1.05128205128205,44,"Legato","teaching-articulation"
46,106,23276,74,68,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",269,0.985347985347985,45,"Legato","teaching-articulation"
47,108,23565,71,54,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",289,1.05860805860806,46,"Legato","teaching-articulation"
48,111,23888,72,68,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",323,1.18315018315018,47,"LtoS","teaching-articulation"
49,113,24140,72,59,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",252,0.923076923076923,48,"Staccato","teaching-articulation"
50,115,24407,74,67,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",267,0.978021978021978,49,"Staccato","teaching-articulation"
51,117,24686,74,65,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",279,1.02197802197802,50,"Staccato","teaching-articulation"
54,123,26612,65,72,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",271,0.992673992673993,53,"Staccato","teaching-articulation"
55,125,26886,64,62,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",274,1.003663003663,54,"Staccato","teaching-articulation"
56,127,27158,64,55,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",272,0.996336996336996,55,"Staccato","teaching-articulation"
59,133,28981,67,66,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",264,0.967032967032967,58,"Staccato","teaching-articulation"
60,135,29254,71,71,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",273,1,59,"Staccato","teaching-articulation"
61,137,29512,71,68,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",258,0.945054945054945,60,"Staccato","teaching-articulation"
62,139,29767,72,81,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",255,0.934065934065934,61,"Staccato","teaching-articulation"
63,141,30038,72,70,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",271,0.992673992673993,62,"Staccato","teaching-articulation"
64,143,30292,73,87,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",254,0.93040293040293,63,"Staccato","teaching-articulation"
65,145,30558,73,81,1,2,273,17,1,5,"articulation","teaching","5_t_stim_a.png",266,0.974358974358974,64,"Staccato","teaching-articulation"
2,18,8587,78,68,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",269,0.985347985347985,1,"Legato","teaching-articulation"
3,20,8863,79,70,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",276,1.01098901098901,2,"Legato","teaching-articulation"
4,23,9123,76,60,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",260,0.952380952380952,3,"Legato","teaching-articulation"
5,24,9395,72,59,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",272,0.996336996336996,4,"Legato","teaching-articulation"
6,27,9711,67,55,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",316,1.15750915750916,5,"LtoS","teaching-articulation"
7,29,9972,67,61,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",261,0.956043956043956,6,"Staccato","teaching-articulation"
8,31,10229,67,65,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",257,0.941391941391941,7,"Staccato","teaching-articulation"
9,33,10504,79,62,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",275,1.00732600732601,8,"StoL","teaching-articulation"
10,34,10765,78,68,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",261,0.956043956043956,9,"Legato","teaching-articulation"
11,36,11055,79,81,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",290,1.06227106227106,10,"Legato","teaching-articulation"
12,38,11323,76,77,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",268,0.981684981684982,11,"Legato","teaching-articulation"
13,41,11567,72,84,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",244,0.893772893772894,12,"Legato","teaching-articulation"
14,42,11835,76,72,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",268,0.981684981684982,13,"Legato","teaching-articulation"
15,44,12106,79,85,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",271,0.992673992673993,14,"Legato","teaching-articulation"
16,46,12359,84,80,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",253,0.926739926739927,15,"Legato","teaching-articulation"
17,48,12629,83,74,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",270,0.989010989010989,16,"Legato","teaching-articulation"
19,53,13216,81,60,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",250,0.915750915750916,18,"Staccato","teaching-articulation"
20,55,13463,81,70,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",247,0.904761904761905,19,"Staccato","teaching-articulation"
21,57,13719,83,83,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",256,0.937728937728938,20,"StoL","teaching-articulation"
22,58,14001,81,76,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",282,1.03296703296703,21,"Legato","teaching-articulation"
23,60,14253,84,75,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",252,0.923076923076923,22,"Legato","teaching-articulation"
24,62,14515,81,69,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",262,0.95970695970696,23,"Legato","teaching-articulation"
25,65,14795,78,68,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",280,1.02564102564103,24,"Legato","teaching-articulation"
30,75,17621,77,63,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",280,1.02564102564103,29,"Staccato","teaching-articulation"
31,77,17893,76,63,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",272,0.996336996336996,30,"Staccato","teaching-articulation"
32,79,18159,76,59,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",266,0.974358974358974,31,"Staccato","teaching-articulation"
37,89,21057,76,59,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",270,0.989010989010989,36,"Staccato","teaching-articulation"
38,91,21341,76,38,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",284,1.04029304029304,37,"Staccato","teaching-articulation"
39,93,21595,76,61,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",254,0.93040293040293,38,"Staccato","teaching-articulation"
40,95,21873,81,71,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",278,1.01831501831502,39,"StoL","teaching-articulation"
41,96,22120,77,78,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",247,0.904761904761905,40,"Legato","teaching-articulation"
42,98,22390,76,72,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",270,0.989010989010989,41,"Legato","teaching-articulation"
43,100,22645,74,77,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",255,0.934065934065934,42,"Legato","teaching-articulation"
44,102,22921,76,66,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",276,1.01098901098901,43,"Legato","teaching-articulation"
45,104,23190,79,76,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",269,0.985347985347985,44,"Legato","teaching-articulation"
46,106,23459,74,69,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",269,0.985347985347985,45,"Legato","teaching-articulation"
47,108,23728,71,67,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",269,0.985347985347985,46,"Legato","teaching-articulation"
48,111,24020,72,68,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",292,1.06959706959707,47,"LtoS","teaching-articulation"
49,113,24271,72,75,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",251,0.919413919413919,48,"Staccato","teaching-articulation"
50,115,24526,74,75,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",255,0.934065934065934,49,"Staccato","teaching-articulation"
51,117,24787,74,70,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",261,0.956043956043956,50,"Staccato","teaching-articulation"
54,123,26580,65,26,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",270,0.989010989010989,53,"Staccato","teaching-articulation"
55,125,26849,64,60,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",269,0.985347985347985,54,"Staccato","teaching-articulation"
56,127,27110,64,68,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",261,0.956043956043956,55,"Staccato","teaching-articulation"
59,133,28958,67,67,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",272,0.996336996336996,58,"Staccato","teaching-articulation"
60,135,29227,71,74,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",269,0.985347985347985,59,"Staccato","teaching-articulation"
61,137,29474,71,75,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",247,0.904761904761905,60,"Staccato","teaching-articulation"
62,139,29728,72,81,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",254,0.93040293040293,61,"Staccato","teaching-articulation"
63,141,29992,72,75,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",264,0.967032967032967,62,"Staccato","teaching-articulation"
64,143,30252,73,86,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",260,0.952380952380952,63,"Staccato","teaching-articulation"
65,145,30506,73,79,1,2,273,17,1,6,"articulation","teaching","6_t_stim_a.png",254,0.93040293040293,64,"Staccato","teaching-articulation"
2,18,9224,78,72,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",254,0.93040293040293,1,"Legato","teaching-articulation"
3,20,9494,79,67,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",270,0.989010989010989,2,"Legato","teaching-articulation"
4,23,9753,76,58,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",259,0.948717948717949,3,"Legato","teaching-articulation"
5,24,10003,72,63,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",250,0.915750915750916,4,"Legato","teaching-articulation"
6,27,10269,67,67,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",266,0.974358974358974,5,"LtoS","teaching-articulation"
7,29,10542,67,55,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",273,1,6,"Staccato","teaching-articulation"
8,31,10804,67,59,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",262,0.95970695970696,7,"Staccato","teaching-articulation"
9,33,11083,79,62,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",279,1.02197802197802,8,"StoL","teaching-articulation"
10,35,11352,78,63,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",269,0.985347985347985,9,"Legato","teaching-articulation"
11,36,11622,79,75,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",270,0.989010989010989,10,"Legato","teaching-articulation"
12,39,11872,76,65,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",250,0.915750915750916,11,"Legato","teaching-articulation"
13,41,12108,72,71,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",236,0.864468864468865,12,"Legato","teaching-articulation"
14,42,12375,76,69,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",267,0.978021978021978,13,"Legato","teaching-articulation"
15,45,12648,79,67,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",273,1,14,"Legato","teaching-articulation"
16,46,12888,84,69,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",240,0.879120879120879,15,"Legato","teaching-articulation"
17,48,13179,83,60,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",291,1.06593406593407,16,"Legato","teaching-articulation"
18,51,13451,81,65,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",272,0.996336996336996,17,"LtoS","teaching-articulation"
19,53,13725,81,70,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",274,1.003663003663,18,"Staccato","teaching-articulation"
20,55,13973,81,58,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",248,0.908424908424908,19,"Staccato","teaching-articulation"
21,57,14241,83,63,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",268,0.981684981684982,20,"StoL","teaching-articulation"
22,58,14501,81,64,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",260,0.952380952380952,21,"Legato","teaching-articulation"
23,60,14763,84,67,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",262,0.95970695970696,22,"Legato","teaching-articulation"
24,63,15030,81,61,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",267,0.978021978021978,23,"Legato","teaching-articulation"
25,64,15282,78,67,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",252,0.923076923076923,24,"Legato","teaching-articulation"
30,75,17886,77,72,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",279,1.02197802197802,29,"Staccato","teaching-articulation"
31,77,18134,76,62,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",248,0.908424908424908,30,"Staccato","teaching-articulation"
32,79,18391,76,70,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",257,0.941391941391941,31,"Staccato","teaching-articulation"
37,89,21296,76,63,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",280,1.02564102564103,36,"Staccato","teaching-articulation"
38,91,21568,76,63,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",272,0.996336996336996,37,"Staccato","teaching-articulation"
39,93,21817,76,67,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",249,0.912087912087912,38,"Staccato","teaching-articulation"
40,95,22098,81,74,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",281,1.02930402930403,39,"StoL","teaching-articulation"
41,96,22388,77,68,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",290,1.06227106227106,40,"Legato","teaching-articulation"
42,98,22636,76,77,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",248,0.908424908424908,41,"Legato","teaching-articulation"
43,100,22896,74,78,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",260,0.952380952380952,42,"Legato","teaching-articulation"
44,103,23165,76,78,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",269,0.985347985347985,43,"Legato","teaching-articulation"
45,104,23422,79,78,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",257,0.941391941391941,44,"Legato","teaching-articulation"
46,106,23688,74,71,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",266,0.974358974358974,45,"Legato","teaching-articulation"
47,108,23956,71,65,1,2,273,17,1,7,"articulation","teaching","7_t_stim_a.png",268,0.981684981684982,46,"Legato","teaching-articulation"
